Par_name Par_value Par_error
Xray-peak 82 81
centroid 82.04 80.7536
concentration 0.121600 0.013114
M20 -1.00757 0.062975
Cas 2.87380 0.266875
cAs 1.73600 0.02502
caS 1.41029 0.01876
ww 0.0063638764 0.00352889
ell 0.93500946 0.040057
PA -32.7205 12.4703
P10 1.45321e-06 1.6414e-05
P20 6.29270e-06 7.19034e-06
P30 9.31763e-07 1.41113e-06
P40 4.73609e-07 6.30955e-07
