Par_name Par_value Par_error
Xray-peak 236 278
centroid 227.627 264.891
concentration 0.0562566 -0.0241096
M20 -0.779424 0.414874
Cas 2.06550 -1.00066
cAs 1.63617 -0.950015
caS 1.47977 -0.601155
ww 0.055479188 -0.0264425
ell 0.75260167 -0.368414
PA 62.8043 -30.6396
P10 0.000859443 -0.000398097
P20 3.87301e-05 -1.58295e-05
P30 1.49360e-06 -4.0632e-07
P40 1.00546e-06 -3.24973e-07
