Par_name Par_value Par_error
Xray-peak 171 171
centroid 170.25 171.232
concentration 0.187255 -0.0869605
M20 -2.06946 0.81777
Cas 4.29534 -2.04799
cAs 1.39472 -0.83121
caS 1.11368 -0.489103
ww 0.0036967569 -0.00166068
ell 0.97667669 -0.478093
PA -74.6175 44.4691
P10 2.19097e-06 -3.87866e-07
P20 4.12278e-07 -6.7299e-08
P30 1.92705e-08 -2.75592e-09
P40 2.20027e-08 -3.22437e-09
