Par_name Par_value Par_error
Xray-peak 171 169
centroid 171.316 169.403
concentration 0.104834 -0.0473365
M20 -1.13253 0.471285
Cas 3.29196 -1.55691
cAs 1.55358 -0.886605
caS 1.32902 -0.554865
ww 0.0047588256 -0.00206018
ell 0.99354890 -0.483317
PA 43.3753 60.481
P10 9.30093e-07 -1.48922e-07
P20 7.98177e-08 -4.23217e-08
P30 2.15374e-07 -7.06795e-08
P40 4.55504e-08 -9.3848e-09
