Par_name Par_value Par_error
Xray-peak 118 131
centroid 116.924 129.84
concentration 0.0437376 0.0049725
M20 -0.694556 0.0351325
Cas 1.73219 0.05022
cAs 1.65109 0.017815
caS 1.50525 0.01079
ww 0.027665403 0.00361635
ell 0.97765023 0.019181
PA 85.0419 44.8616
P10 2.73090e-05 2.12633e-05
P20 4.42207e-07 1.59707e-06
P30 7.45410e-07 9.36842e-07
P40 4.19268e-08 1.87133e-07
