Par_name Par_value Par_error
Xray-peak 116 75
centroid 113.947 73.8713
concentration 0.0409357 0.0093439
M20 -0.685172 0.0570975
Cas 1.69681 0.07215
cAs 1.72222 0.03134
caS 1.53282 0.01481
ww 0.014909636 0.0045543
ell 0.95622638 0.044276
PA 11.7066 9.9286
P10 0.000168346 0.00010339
P20 2.06035e-05 1.61083e-05
P30 1.11651e-06 2.26932e-06
P40 4.18499e-06 2.64044e-06
