Par_name Par_value Par_error
Xray-peak 171 171
centroid 170.445 171.633
concentration 0.0559365 -0.0245696
M20 -0.711246 0.388597
Cas 2.34756 -1.13783
cAs 1.63912 -0.920325
caS 1.44100 -0.59116
ww 0.0050224491 -0.00239651
ell 0.96942803 -0.475367
PA 10.5903 2.46151
P10 2.51769e-06 -6.05675e-07
P20 1.27847e-06 -2.63768e-07
P30 1.02399e-07 -2.24633e-08
P40 1.64670e-08 -7.46895e-09
