Par_name Par_value Par_error
Xray-peak 133 120
centroid 128.929 122.394
concentration 0.133382 -0.061816
M20 -0.887530 0.457925
Cas 3.91534 -1.93322
cAs 1.54005 -0.935735
caS 1.14901 -0.468893
ww 0.024029982 -0.011604
ell 0.85331360 -0.420034
PA -85.9836 44.911
P10 0.000162784 -6.2944e-05
P20 1.70567e-05 -5.8999e-06
P30 7.57812e-06 -2.6089e-06
P40 1.54729e-06 -5.0115e-07
