Par_name Par_value Par_error
Xray-peak 108 109
centroid 108.605 108.646
concentration 0.195343 0.007988
M20 -2.44017 0.15666
Cas 4.55790 0.12751
cAs 1.49935 0.02238
caS 1.18431 0.014645
ww 0.0095592478 0.00131445
ell 0.98086045 0.0210305
PA 51.6777 81.4437
P10 5.36616e-06 6.11487e-06
P20 9.22016e-07 1.27274e-06
P30 3.16202e-07 4.10303e-07
P40 7.69122e-08 1.64828e-07
