Par_name Par_value Par_error
Xray-peak 76 83
centroid 76.8434 83.6388
concentration 0.0682171 0.0094805
M20 -1.01708 0.0647625
Cas 2.33197 0.14001
cAs 1.63721 0.025655
caS 1.37569 0.01686
ww 0.022197293 0.00400505
ell 0.94652393 0.0380135
PA -21.5914 25.3345
P10 2.61047e-05 2.95956e-05
P20 2.61419e-06 4.13685e-06
P30 6.39636e-07 1.21966e-06
P40 4.88399e-08 3.40065e-07
