Par_name Par_value Par_error
Xray-peak 113 109
centroid 112.66 109.006
concentration 0.235332 0.0096145
M20 -2.07917 0.198055
Cas 5.16115 0.177385
cAs 1.57888 0.018385
caS 1.14845 0.0156165
ww 0.0045202557 0.00223255
ell 0.97948341 0.0211285
PA 87.0039 22.9766
P10 1.25918e-06 4.07869e-06
P20 3.99491e-07 9.53714e-07
P30 7.40714e-07 6.5715e-07
P40 2.21289e-07 2.80311e-07
