Par_name Par_value Par_error
Xray-peak 75 69
centroid 74.2569 69.1581
concentration 0.0849802 0.0114587
M20 -1.15801 0.0808505
Cas 2.78943 0.307365
cAs 1.74506 0.021985
caS 1.43829 0.018895
ww 0.0076805250 0.00428425
ell 0.93339043 0.03167
PA -4.03505 13.6991
P10 1.77075e-05 2.8233e-05
P20 7.98228e-06 7.85079e-06
P30 1.70709e-07 1.27745e-06
P40 1.07488e-07 5.89764e-07
