Par_name Par_value Par_error
Xray-peak 91 92
centroid 90.4471 92.0106
concentration 0.0304233 0.00540865
M20 -0.640690 0.033969
Cas 2.01681 0.070215
cAs 1.72884 0.018755
caS 1.47940 0.009605
ww 0.0079524607 0.00381129
ell 0.99144882 0.0215445
PA -63.6476 46.4084
P10 5.09771e-06 2.19675e-05
P20 3.01895e-07 2.07673e-06
P30 1.63831e-06 1.56749e-06
P40 1.64715e-07 4.24716e-07
