Par_name Par_value Par_error
Xray-peak 81 82
centroid 81.4344 81.4052
concentration 0.0858995 0.0105613
M20 -0.721191 0.053594
Cas 2.67715 0.19547
cAs 1.63371 0.02502
caS 1.41597 0.01835
ww 0.011598968 0.00332043
ell 0.96268701 0.035095
PA -79.1099 15.1647
P10 1.26511e-05 2.36655e-05
P20 5.35645e-06 6.34402e-06
P30 5.15427e-07 1.18376e-06
P40 5.52184e-07 8.2402e-07
