Par_name Par_value Par_error
Xray-peak 177 176
centroid 176.326 173.338
concentration 0.144799 -0.066667
M20 -1.37191 0.66913
Cas 3.80039 -1.82221
cAs 1.57753 -0.909585
caS 1.27502 -0.53532
ww 0.017641581 -0.0084445
ell 0.99433433 -0.482654
PA 73.8232 -32.2355
P10 2.67915e-05 -8.8692e-06
P20 2.59059e-08 -2.98402e-08
P30 1.84601e-07 -3.27972e-08
P40 3.61221e-09 -2.73512e-09
