Par_name Par_value Par_error
Xray-peak 170 169
centroid 170.074 169.789
concentration 0.0743958 -0.0334166
M20 -0.713893 0.393984
Cas 2.36105 -1.13864
cAs 1.65597 -0.92635
caS 1.43077 -0.59029
ww 0.0023340836 -0.00149023
ell 0.97466617 -0.475808
PA 6.15717 3.59909
P10 2.23226e-06 -4.17094e-07
P20 8.33065e-07 -1.62508e-07
P30 2.43237e-07 -3.18287e-08
P40 3.10352e-08 -1.04282e-08
