Par_name Par_value Par_error
Xray-peak 92 92
centroid 89.1018 92.4835
concentration 0.111527 0.0095231
M20 -1.08221 0.059534
Cas 3.10846 0.118665
cAs 1.47380 0.01773
caS 1.19160 0.013455
ww 0.026853522 0.00311645
ell 0.89164372 0.023896
PA -77.4889 6.15245
P10 0.000143909 4.47905e-05
P20 9.72626e-06 4.30631e-06
P30 1.05261e-06 9.91e-07
P40 2.55337e-08 1.54841e-07
