Par_name Par_value Par_error
Xray-peak 128 128
centroid 129.173 124.611
concentration 0.101828 -0.0460477
M20 -0.928635 0.498802
Cas 2.93810 -1.39493
cAs 1.56621 -0.874025
caS 1.19259 -0.506855
ww 0.024783321 -0.0106774
ell 0.96791451 -0.470391
PA 37.8279 65.896
P10 9.38669e-05 -3.52519e-05
P20 1.42134e-06 -3.79302e-07
P30 2.05834e-06 -6.13235e-07
P40 3.46756e-07 -1.07255e-07
