Par_name Par_value Par_error
Xray-peak 92 93
centroid 93.456 93.6512
concentration 0.0845238 0.0072077
M20 -0.895338 0.0444465
Cas 2.58091 0.103905
cAs 1.69167 0.021455
caS 1.42709 0.011895
ww 0.013713429 0.00387245
ell 0.97288396 0.02594
PA -83.3175 51.4296
P10 4.24031e-05 3.37849e-05
P20 8.84310e-07 2.25262e-06
P30 1.32490e-06 1.01019e-06
P40 2.29680e-07 4.13173e-07
