Par_name Par_value Par_error
Xray-peak 109 108
centroid 109.578 109.315
concentration 0.141949 0.009186
M20 -1.17605 0.0656095
Cas 3.78611 0.161745
cAs 1.55862 0.016155
caS 1.27845 0.013885
ww 0.0080588468 0.0027089
ell 0.94848828 0.0232565
PA 38.3489 85.7609
P10 2.25115e-05 1.7407e-05
P20 2.24651e-06 2.15181e-06
P30 7.97133e-07 5.39844e-07
P40 1.97355e-07 2.50726e-07
