Par_name Par_value Par_error
Xray-peak 75 71
centroid 73.9535 71.3471
concentration 0.121290 0.0112615
M20 -1.40932 0.108165
Cas 3.77502 0.0408
cAs 1.51871 0.02663
caS 1.14723 0.0203985
ww 0.0075582662 0.0019219
ell 0.95112825 0.031349
PA -5.49997 19.6887
P10 3.72926e-05 2.99139e-05
P20 1.89164e-06 2.79309e-06
P30 5.38161e-07 9.40544e-07
P40 1.08996e-07 2.56505e-07
