Par_name Par_value Par_error
Xray-peak 60 60
centroid 60.746 59.6729
concentration 0.234043 0.0146835
M20 -2.06215 0.11853
Cas 4.91887 0.095645
cAs 1.21410 0.019915
caS 0.958771 0.025022
ww 0.010306831 0.00201816
ell 0.96388271 0.0412985
PA 28.5262 70.8833
P10 3.29966e-05 2.59177e-05
P20 3.39267e-06 3.24565e-06
P30 9.51898e-07 1.27281e-06
P40 1.00085e-06 7.02421e-07
