Par_name Par_value Par_error
Xray-peak 91 90
centroid 89.7252 89.49
concentration 0.225293 0.007091
M20 -2.63394 0.123955
Cas 4.46469 0.150405
cAs 1.18514 0.014185
caS 0.819429 0.0098245
ww 0.0076364878 0.00152433
ell 0.95703019 0.015598
PA -5.24400 10.4017
P10 3.29314e-05 9.4131e-06
P20 5.20176e-07 4.91503e-07
P30 8.01727e-08 1.1254e-07
P40 1.57262e-07 9.57757e-08
