Par_name Par_value Par_error
Xray-peak 54 54
centroid 54.21 54.5787
concentration 0.166891 0.0153375
M20 -1.79808 0.317245
Cas 3.94085 0.215235
cAs 1.25976 0.0343
caS 1.02347 0.0213545
ww 0.0049036317 0.00147839
ell 0.85870355 0.023554
PA 82.0544 5.51835
P10 2.50454e-05 2.22956e-05
P20 1.87592e-05 7.12425e-06
P30 5.57807e-07 7.71899e-07
P40 9.52151e-08 2.3898e-07
