Par_name Par_value Par_error
Xray-peak 36 36
centroid 35.6091 36.1564
concentration 0.270358 0.0223755
M20 -2.56110 0.07485
Cas 5.33385 0.336855
cAs 1.36808 0.03875
caS 1.02389 0.0356195
ww 0.0066055529 0.00374565
ell 0.87826056 0.05221
PA -79.1276 11.1459
P10 3.79002e-05 5.11015e-05
P20 1.28345e-05 1.2281e-05
P30 3.20920e-06 3.08639e-06
P40 4.53774e-07 8.31878e-07
