Par_name Par_value Par_error
Xray-peak 98 98
centroid 105.271 94.1286
concentration 0.226771 0.006087
M20 -1.44819 0.066595
Cas 5.28903 0.261675
cAs 1.37810 0.011805
caS 0.874078 0.0108075
ww 0.066666999 0.0025199
ell 0.72384598 0.0146925
PA 64.9305 1.2254
P10 0.000982857 7.0351e-05
P20 0.000103066 7.77945e-06
P30 8.25537e-06 1.11914e-06
P40 1.89653e-06 3.10495e-07
