Par_name Par_value Par_error
Xray-peak 34 33
centroid 36.5545 34.5273
concentration 0.131818 0.019892
M20 -1.53202 0.261213
Cas 3.41020 0.361415
cAs 1.60909 0.05786
caS 1.17828 0.029675
ww 0.052058590 0.00757135
ell 0.87145833 0.050242
PA -88.8546 13.554
P10 0.00202206 0.00058601
P20 5.22529e-05 3.30928e-05
P30 7.11724e-06 6.94868e-06
P40 9.00418e-06 4.46055e-06
