Par_name Par_value Par_error
Xray-peak 61 60
centroid 59.4181 60.3542
concentration 0.157831 0.012809
M20 -1.61685 0.19448
Cas 3.62924 0.197
cAs 1.33494 0.02405
caS 1.11780 0.020893
ww 0.016761076 0.002535
ell 0.91159628 0.0306035
PA -57.8334 11.6881
P10 0.000131959 4.89975e-05
P20 5.53423e-06 4.36553e-06
P30 2.18216e-06 1.51742e-06
P40 5.12705e-08 2.07397e-07
