Par_name Par_value Par_error
Xray-peak 119 105
centroid 114.262 104.702
concentration 0.128633 0.004906
M20 -1.56529 0.04367
Cas 3.05394 0.02302
cAs 1.32777 0.016945
caS 0.830929 0.010655
ww 0.031949841 0.00147275
ell 0.83505373 0.013256
PA 73.7594 1.92055
P10 0.000280921 2.1218e-05
P20 1.70591e-05 1.72055e-06
P30 3.45556e-07 1.44335e-07
P40 1.71145e-07 7.5105e-08
