Par_name Par_value Par_error
Xray-peak 43 43
centroid 42.52 44.1811
concentration 0.280000 0.022353
M20 -0.954740 0.96967
Cas 5.91839 0.39454
cAs 1.36211 0.044795
caS 0.945266 0.034034
ww 0.020954021 0.00740795
ell 0.73251674 0.0481455
PA 25.5680 3.8381
P10 0.000210416 0.000124434
P20 6.47368e-05 2.06342e-05
P30 8.95073e-06 4.07546e-06
P40 7.82272e-06 2.51814e-06
