Par_name Par_value Par_error
Xray-peak 116 116
centroid 116.748 114.69
concentration 0.218685 0.0057365
M20 -2.42008 0.09365
Cas 4.31069 0.08057
cAs 1.23481 0.01414
caS 0.873187 0.0100065
ww 0.0081291043 0.00148777
ell 0.96975868 0.012681
PA 83.8317 15.8697
P10 2.12098e-05 6.48775e-06
P20 2.24036e-07 3.03404e-07
P30 1.16454e-07 8.57045e-08
P40 2.00468e-08 2.62675e-08
