Par_name Par_value Par_error
Xray-peak 40 40
centroid 40.46 40.4829
concentration 0.134286 0.018264
M20 -0.739410 0.0733305
Cas 4.29418 0.31909
cAs 1.42571 0.042145
caS 1.13683 0.026256
ww 0.011445331 0.0043614
ell 0.75864236 0.032517
PA 89.3869 4.22065
P10 6.48113e-05 6.67299e-05
P20 0.000109434 4.20948e-05
P30 2.91508e-05 1.08859e-05
P40 4.28266e-06 3.07979e-06
