Par_name Par_value Par_error
Xray-peak 51 52
centroid 51.0167 52.4593
concentration 0.162679 0.0167355
M20 -1.17374 0.21077
Cas 3.70388 0.200035
cAs 1.50000 0.035465
caS 1.21904 0.02682
ww 0.0061548048 0.00368212
ell 0.98420534 0.0334425
PA 20.6136 27.0725
P10 1.59613e-05 2.72019e-05
P20 4.05474e-06 6.61154e-06
P30 2.52464e-07 1.15225e-06
P40 2.35439e-07 6.03342e-07
