Par_name Par_value Par_error
Xray-peak 55 55
centroid 53.2222 54.6427
concentration 0.143590 0.0150215
M20 -1.74679 0.194375
Cas 3.74445 0.1852
cAs 1.34872 0.03736
caS 1.05185 0.023852
ww 0.018986462 0.00428255
ell 0.88629805 0.0393045
PA 7.59866 8.68153
P10 0.000221551 8.45805e-05
P20 1.01296e-05 7.01052e-06
P30 6.01199e-07 1.32313e-06
P40 5.98434e-07 6.54205e-07
