Par_name Par_value Par_error
Xray-peak 24 26
centroid 26.2206 26.4706
concentration 0.0441176 0.0217256
M20 -0.898671 0.168509
Cas 1.96332 0.253225
cAs 1.82353 0.048105
caS 1.45262 0.027115
ww 0.070095305 0.0175018
ell 0.94933538 0.0805085
PA 70.0054 76.8676
P10 0.00249905 0.00125526
P20 2.83874e-05 5.58871e-05
P30 3.23349e-05 3.52841e-05
P40 3.83839e-06 1.09527e-05
