Par_name Par_value Par_error
Xray-peak 25 25
centroid 25.2451 25.4706
concentration 0.117647 0.0291998
M20 -0.745259 0.311572
Cas 3.12605 0.51693
cAs 1.40196 0.06516
caS 1.17865 0.0466135
ww 0.016038306 0.0069535
ell 0.93609995 0.057789
PA 11.2287 60.3087
P10 0.000149509 0.000239778
P20 2.75543e-06 2.35888e-05
P30 5.79133e-06 1.36039e-05
P40 2.62243e-06 4.6616e-06
