Par_name Par_value Par_error
Xray-peak 92 92
centroid 91.3783 91.5307
concentration 0.373512 0.0079355
M20 -3.37783 0.038025
Cas 7.03228 0.363735
cAs 1.25804 0.01771
caS 0.849656 0.0087705
ww 0.0051447398 0.00115309
ell 0.89591055 0.0154685
PA -4.38465 4.55752
P10 1.03618e-05 4.43394e-06
P20 3.03699e-06 1.02137e-06
P30 6.55749e-08 7.97537e-08
P40 1.70683e-08 2.9863e-08
