Par_name Par_value Par_error
Xray-peak 117 80
centroid 111.483 81.9647
concentration 0.199160 0.0088525
M20 -1.67662 0.138895
Cas 4.22549 0.223725
cAs 1.27395 0.015775
caS 1.11362 0.013295
ww 0.051631751 0.0032601
ell 0.86672092 0.01775
PA 70.9105 2.92035
P10 0.000577265 6.54145e-05
P20 3.11551e-05 5.28395e-06
P30 2.73675e-06 9.0404e-07
P40 4.91993e-07 1.98437e-07
