Par_name Par_value Par_error
Xray-peak 50 45
centroid 49.6511 45
concentration 0.0951493 0.0125394
M20 -1.73956 0.127015
Cas 3.40955 0.07854
cAs 1.52612 0.05306
caS 0.921438 0.028783
ww 0.0092642635 0.00285711
ell 0.89874441 0.048084
PA 86.7719 11.2731
P10 1.35943e-05 2.55152e-05
P20 7.07462e-06 6.6758e-06
P30 8.06743e-07 1.17275e-06
P40 6.95949e-09 2.76958e-07
