Par_name Par_value Par_error
Xray-peak 64 54
centroid 63.888 56.128
concentration 0.0400000 0.0105775
M20 -0.599571 0.064891
Cas 1.76973 0.16936
cAs 1.70800 0.040435
caS 1.48490 0.02022
ww 0.036398396 0.00696655
ell 0.96688118 0.058012
PA -50.3711 26.5174
P10 0.000300879 0.00018215
P20 7.85278e-06 1.3866e-05
P30 2.00090e-06 3.32473e-06
P40 1.72215e-06 3.35205e-06
