Par_name Par_value Par_error
Xray-peak 115 115
centroid 113.13 114.659
concentration 0.248892 0.003134
M20 -2.59908 0.04611
Cas 4.58862 0.01481
cAs 0.903923 0.00931
caS 0.472469 0.006353
ww 0.0085430952 0.0006398
ell 0.89071301 0.007975
PA -70.1446 2.13925
P10 3.49700e-05 4.01125e-06
P20 2.93876e-06 3.6502e-07
P30 1.08778e-07 3.58737e-08
P40 1.12913e-08 8.13036e-09
