Par_name Par_value Par_error
Xray-peak 54 55
centroid 54.5419 55.0359
concentration 0.375598 0.0161435
M20 -2.79425 0.058305
Cas 5.28903 0.39998
cAs 1.34450 0.024105
caS 0.930750 0.0209335
ww 0.0053740264 0.00219462
ell 0.90437554 0.03427
PA -3.76311 11.0549
P10 1.95403e-05 1.76967e-05
P20 4.21674e-06 3.02686e-06
P30 3.03294e-08 2.98824e-07
P40 1.67707e-07 2.46531e-07
