Par_name Par_value Par_error
Xray-peak 124 103
centroid 121.814 105.973
concentration 0.0903529 0.00581835
M20 -1.19384 0.073365
Cas 3.17131 0.06612
cAs 1.50118 0.012205
caS 1.13273 0.0119455
ww 0.028764150 0.0022695
ell 0.95957944 0.024048
PA 35.8568 80.0235
P10 0.000131801 2.73065e-05
P20 2.27563e-06 1.55773e-06
P30 3.10655e-07 3.47929e-07
P40 1.30469e-07 1.44857e-07
