Par_name Par_value Par_error
Xray-peak 55 55
centroid 53.1387 54.3084
concentration 0.160584 0.0115125
M20 -2.09246 0.282315
Cas 4.02931 0.11974
cAs 1.36314 0.042425
caS 1.02494 0.0282375
ww 0.023329076 0.0030707
ell 0.97273305 0.0293155
PA 85.0028 55.4758
P10 0.000261248 8.06245e-05
P20 9.46791e-07 2.71499e-06
P30 3.44773e-07 8.43442e-07
P40 4.12842e-07 6.9317e-07
