Par_name Par_value Par_error
Xray-peak 58 58
centroid 59.2658 58.4307
concentration 0.207538 0.0086975
M20 -2.46157 0.05686
Cas 4.57165 0.036255
cAs 1.03568 0.028115
caS 0.722219 0.014678
ww 0.016125196 0.0026122
ell 0.97381882 0.02095
PA -20.9057 14.504
P10 0.000100955 2.6852e-05
P20 6.03300e-07 8.68729e-07
P30 5.98379e-07 5.26388e-07
P40 1.76316e-07 1.44708e-07
