Par_name Par_value Par_error
Xray-peak 28 28
centroid 28.45 29.2417
concentration 0.100000 0.0264858
M20 -2.30134 0.58223
Cas 4.46332 0.389475
cAs 1.56667 0.06797
caS 1.31667 0.03874
ww 0.023185372 0.00799405
ell 0.94140636 0.076157
PA -66.1745 21.1927
P10 0.000743541 0.000415673
P20 2.23140e-05 3.6047e-05
P30 5.79910e-06 1.06144e-05
P40 1.57236e-05 1.1946e-05
