Par_name Par_value Par_error
Xray-peak 44 45
centroid 42.8906 44.8158
concentration 0.121182 0.008034
M20 -1.56915 0.17914
Cas 3.55811 0.1709
cAs 1.20197 0.030945
caS 0.800436 0.0176455
ww 0.019516684 0.00468725
ell 0.87204114 0.0293765
PA -83.8970 5.01655
P10 0.000153757 5.98293e-05
P20 2.96738e-05 1.18764e-05
P30 4.92604e-06 2.40796e-06
P40 5.63222e-07 6.67538e-07
