Par_name Par_value Par_error
Xray-peak 28 28
centroid 27.5959 26.7902
concentration 0.0544041 0.0114215
M20 -1.19059 0.111255
Cas 3.13818 0.068665
cAs 1.20725 0.05603
caS 0.842258 0.037588
ww 0.034258436 0.007617
ell 0.84138434 0.0367175
PA 0.362282 6.44236
P10 0.000693589 0.000232493
P20 5.86785e-05 2.27957e-05
P30 4.67885e-06 4.86236e-06
P40 2.66565e-06 1.73373e-06
