Par_name Par_value Par_error
Xray-peak 37 37
centroid 39.7414 36.6614
concentration 0.137931 0.01353
M20 -1.04023 0.121937
Cas 4.13303 0.376285
cAs 1.28840 0.03557
caS 0.890108 0.0261085
ww 0.039708355 0.004768
ell 0.84631300 0.041387
PA 63.1195 3.7074
P10 0.00142864 0.00026528
P20 0.000127430 2.92105e-05
P30 3.63062e-05 8.82555e-06
P40 6.62844e-06 2.80552e-06
