Par_name Par_value Par_error
Xray-peak 38 38
centroid 38.2315 38.222
concentration 0.107399 0.0146638
M20 -1.42021 0.26329
Cas 3.25258 0.115075
cAs 1.23866 0.0568
caS 0.983031 0.0301305
ww 0.0064860267 0.00371605
ell 0.91914183 0.041099
PA -50.5835 20.2034
P10 1.92599e-05 4.791e-05
P20 4.82161e-06 7.15667e-06
P30 1.20978e-07 1.34529e-06
P40 5.21532e-07 7.83302e-07
