Par_name Par_value Par_error
Xray-peak 31 42
centroid 32.5504 38.73
concentration 0.143411 0.012506
M20 -1.20926 0.064
Cas 2.50000 0.351795
cAs 1.19251 0.040335
caS 0.773184 0.023712
ww 0.093729455 0.0055339
ell 0.78661752 0.0273225
PA 14.8109 3.4233
P10 0.00387512 0.000461945
P20 0.000306798 5.11685e-05
P30 7.97804e-06 5.4111e-06
P40 1.34467e-06 1.30848e-06
