Par_name Par_value Par_error
Xray-peak 57 57
centroid 58.5312 57.0047
concentration 0.184060 0.005197
M20 -2.64609 0.13134
Cas 4.24743 0.057195
cAs 0.803612 0.019343
caS 0.504157 0.0103825
ww 0.013103310 0.0017662
ell 0.96980187 0.0134975
PA -72.8637 11.2917
P10 0.000132393 2.1294e-05
P20 1.64918e-06 1.00984e-06
P30 9.86827e-08 1.62522e-07
P40 1.08365e-07 9.72455e-08
