Par_name Par_value Par_error
Xray-peak 28 28
centroid 27.9923 27.8615
concentration 0.215385 0.0330685
M20 -2.91045 inf
Cas 5.17046 0.89196
cAs 1.38462 0.06495
caS 1.32650 0.0441685
ww 0.011594684 0.00633135
ell 0.89335240 0.060191
PA -64.8207 17.5526
P10 8.19778e-06 0.000109538
P20 2.77235e-05 2.34424e-05
P30 2.61608e-06 6.8818e-06
P40 8.21310e-06 7.18343e-06
