Par_name Par_value Par_error
Xray-peak 1030 1030
centroid 999.911 1037.87
concentration 0.231308 0.0006655
M20 -2.24322 0.015375
Cas 4.11618 0.00895
cAs 1.28683 0.00231
caS 0.873061 0.001344
ww 0.021670326 0.0001769
ell 0.85094008 0.0022525
PA -66.0929 0.30415
P10 4.38578e-05 7.199e-07
P20 2.10315e-06 4.9935e-08
P30 2.75257e-07 8.254e-09
P40 7.30736e-08 3.1421e-09
