Par_name Par_value Par_error
Xray-peak 977 968
centroid 969.143 944.43
concentration 0.212500 0.00115
M20 -1.67385 0.02006
Cas 3.82546 0.013535
cAs 1.58096 0.00362
caS 1.19742 0.001875
ww 0.013321225 0.00027705
ell 0.95103311 0.0042195
PA 16.7244 1.98125
P10 3.52718e-05 1.1198e-06
P20 2.68105e-07 3.3615e-08
P30 1.19429e-08 3.61522e-09
P40 1.56851e-08 2.7347e-09
