Par_name Par_value Par_error
Xray-peak 1032 1044
centroid 1038.02 1046.43
concentration 0.260485 0.000802
M20 -2.47495 0.01806
Cas 4.37421 0.01024
cAs 1.36215 0.002415
caS 0.932771 0.001809
ww 0.0030696548 0.00010636
ell 0.79263661 0.0016095
PA 11.0122 0.23755
P10 1.50525e-06 1.15915e-07
P20 3.65465e-06 6.14e-08
P30 1.80667e-09 8.16845e-10
P40 1.09499e-08 1.42495e-09
