Par_name Par_value Par_error
Xray-peak 626 611
centroid 648.163 598.72
concentration 0.114006 0.001557
M20 -1.05138 0.0115385
Cas 2.76621 0.015995
cAs 1.60622 0.004515
caS 1.21551 0.00246
ww 0.032838112 0.0005731
ell 0.87081564 0.0056895
PA -62.9813 1.07315
P10 0.000105628 3.023e-06
P20 1.82680e-06 1.43155e-07
P30 5.70442e-07 4.1798e-08
P40 2.84398e-08 5.76945e-09
