Par_name Par_value Par_error
Xray-peak 803 707
centroid 759.905 738.66
concentration 0.263941 0.0016555
M20 -2.32626 0.02421
Cas 7.48343 0.021585
cAs 1.71605 0.0047
caS 0.975397 0.0029935
ww 0.041951899 0.00041575
ell 0.70516662 0.0056715
PA 47.7552 0.3504
P10 0.000292653 5.22e-06
P20 1.53751e-05 3.7725e-07
P30 1.18776e-06 4.887e-08
P40 3.45166e-07 1.76945e-08
