Par_name Par_value Par_error
Xray-peak 1012 1035
centroid 1061.77 1018.08
concentration 0.271004 0.000774
M20 -2.52809 0.019965
Cas 4.83444 0.009295
cAs 1.39872 0.001805
caS 1.11609 0.0012565
ww 0.017114687 0.00019585
ell 0.86744646 0.001728
PA 85.5839 0.3636
P10 4.53582e-05 6.588e-07
P20 2.37948e-06 5.091e-08
P30 1.29053e-07 6.634e-09
P40 5.08505e-08 2.6369e-09
