Par_name Par_value Par_error
Xray-peak 1045 1040
centroid 1026.14 1045.19
concentration 0.401346 0.0008765
M20 -3.15913 0.00595
Cas 5.93866 0.01536
cAs 1.27691 0.00208
caS 0.869125 0.001442
ww 0.0070712775 0.000136875
ell 0.99022447 0.002157
PA 88.1405 4.6549
P10 8.03175e-06 2.2514e-07
P20 1.09103e-08 2.71202e-09
P30 8.96543e-08 4.693e-09
P40 4.73864e-11 6.5126e-11
