Par_name Par_value Par_error
Xray-peak 698 692
centroid 695.467 685.926
concentration 0.565373 0.001526
M20 -3.61466 0.009635
Cas 6.90707 0.01483
cAs 1.39845 0.00634
caS 0.743157 0.003153
ww 0.0063860774 0.00030886
ell 0.95530200 0.006492
PA 74.3135 3.75985
P10 5.25585e-06 4.34985e-07
P20 4.79196e-08 1.61232e-08
P30 3.83537e-09 1.95282e-09
P40 5.48604e-09 1.54699e-09
