Par_name Par_value Par_error
Xray-peak 586 591
centroid 582.325 585.429
concentration 0.463904 0.0025475
M20 -3.61624 0.01246
Cas 6.97774 0.025185
cAs 1.71871 0.0079
caS 0.912045 0.0040995
ww 0.0070926670 0.00058554
ell 0.96718611 0.008238
PA -25.0749 5.29055
P10 8.17647e-06 1.00055e-06
P20 7.14196e-08 2.56833e-08
P30 3.73044e-08 7.5769e-09
P40 5.64821e-09 2.03589e-09
