Par_name Par_value Par_error
Xray-peak 860 840
centroid 874.562 839.884
concentration 0.148187 0.00155
M20 -0.931145 0.0114995
Cas 3.37119 0.021385
cAs 1.77131 0.004435
caS 1.47859 0.002435
ww 0.0054838784 0.000489245
ell 0.90972550 0.005993
PA -43.7500 1.33505
P10 1.52895e-05 1.1747e-06
P20 1.75158e-06 1.60895e-07
P30 3.42689e-07 3.91195e-08
P40 3.16505e-08 6.50745e-09
