Par_name Par_value Par_error
Xray-peak 728 730
centroid 727.377 748.816
concentration 0.393116 0.001426
M20 -3.41706 0.01512
Cas 6.16430 0.036505
cAs 1.27368 0.00494
caS 0.854796 0.002279
ww 0.019362124 0.0002933
ell 0.92743378 0.0036
PA 86.2152 1.3988
P10 3.88667e-05 1.0978e-06
P20 1.53761e-07 2.23595e-08
P30 2.99967e-07 1.88605e-08
P40 2.19558e-08 2.7517e-09
